method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCBestWeighted;140;645;10808;6950;13171;139
SVCBestWeighted;108;505;8444;5350;10263;107
SVCBestWeighted;282;1359;21768;14050;26545;281
SVCBestWeighted;10;43;806;450;959;9
SVCBestWeighted;152;682;11748;7550;14315;151
SVCBestWeighted;110;529;8631;5450;10484;109
SVCBestWeighted;160;731;12332;7950;15035;159
SVCBestWeighted;45;215;3506;2200;4254;44
SVCBestWeighted;291;1417;22561;14500;27491;290
SVCBestWeighted;252;1132;19357;12550;23624;251
SVCBestWeighted;21;78;1683;1000;2023;20
SVCBestWeighted;109;454;8510;5400;10346;108
SVCBestWeighted;325;1583;25152;16200;30660;324
SVCBestWeighted;172;817;13318;8550;16225;171
SVCBestWeighted;161;753;12536;8000;15256;160
SVCBestWeighted;210;1015;16272;10450;19825;209
SVCBestWeighted;47;242;3686;2300;4468;46
SVCBestWeighted;120;595;9450;5950;11473;119
SVCBestWeighted;35;151;2783;1700;3361;34
SVCBestWeighted;420;2009;32602;20950;39725;419
SVCBestWeighted;163;806;12641;8100;15395;162
SVCBestWeighted;335;1629;25971;16700;31649;334
SVCBestWeighted;72;298;5628;3550;6835;71
SVCBestWeighted;40;168;3174;1950;3837;39
SVCBestWeighted;55;297;4354;2700;5272;54
SVCBestWeighted;33;160;2608;1600;3152;32
SVCBestWeighted;125;596;9744;6200;11852;124
SVCBestWeighted;38;158;2945;1850;3574;37
SVCBestWeighted;195;886;15055;9700;18353;194
SVCBestWeighted;36;169;2836;1750;3431;35
SVCBestWeighted;177;797;13661;8800;16653;176
SVCBestWeighted;54;238;4211;2650;5112;53
SVCBestWeighted;95;451;7319;4700;8917;94
SVCBestWeighted;103;483;8012;5100;9746;102
SVCBestWeighted;324;1531;25124;16150;30615;323
SVCBestWeighted;109;500;8462;5400;10298;108
SVCBestWeighted;7;21;566;300;668;6
SVCBestWeighted;34;161;2703;1650;3264;33
SVCBestWeighted;53;254;4177;2600;5061;52
SVCBestWeighted;119;553;9235;5900;11241;118
SVCBestWeighted;108;529;8538;5350;10357;107
SVCBestWeighted;74;376;5795;3650;7036;73
SVCBestWeighted;196;946;15252;9750;18567;195
SVCBestWeighted;75;331;5861;3700;7119;74
SVCBestWeighted;156;734;12182;7750;14817;155
SVCBestWeighted;352;1617;27135;17550;33102;351
SVCBestWeighted;78;370;6109;3850;7418;77
SVCBestWeighted;107;520;8364;5300;10166;106
SVCBestWeighted;55;301;4389;2700;5307;54
SVCBestWeighted;180;845;14029;8950;17072;179
SVCBestWeighted;62;265;4870;3050;5907;61
SVCBestWeighted;444;2063;34346;22150;41877;443
SVCBestWeighted;432;1997;33303;21550;40630;431
SVCBestWeighted;191;960;14906;9500;18136;190
SVCBestWeighted;14;55;1141;650;1362;13
SVCBestWeighted;37;171;2931;1800;3543;36
SVCBestWeighted;72;357;5647;3550;6854;71
SVCBestWeighted;93;491;7313;4600;8877;92
