method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCSlidingWeighted;1208;731;63495;108630;77166;0
SVCSlidingWeighted;882;459;46210;79290;56360;0
SVCSlidingWeighted;498;306;26508;44730;32206;0
SVCSlidingWeighted;256;145;13664;22950;16573;0
SVCSlidingWeighted;1360;780;70817;122310;86437;0
SVCSlidingWeighted;12;1;787;990;917;0
SVCSlidingWeighted;2821;1648;147262;253800;179496;0
SVCSlidingWeighted;114;70;6204;10170;7485;0
SVCSlidingWeighted;421;230;22457;37800;27296;0
SVCSlidingWeighted;328;168;17537;29430;21342;0
SVCSlidingWeighted;452;254;23601;40590;28781;0
SVCSlidingWeighted;53;34;2889;4680;3467;0
SVCSlidingWeighted;1057;618;55358;95040;67520;0
SVCSlidingWeighted;6;0;419;450;453;0
SVCSlidingWeighted;802;438;41957;72090;51167;0
SVCSlidingWeighted;1202;670;62951;108090;76710;0
SVCSlidingWeighted;341;231;18149;30600;22007;0
SVCSlidingWeighted;276;163;14774;24750;17879;0
SVCSlidingWeighted;80;41;4277;7110;5141;0
SVCSlidingWeighted;1653;958;86721;148680;105668;0
SVCSlidingWeighted;97;60;5252;8640;6359;0
SVCSlidingWeighted;292;176;15608;26190;18919;0
SVCSlidingWeighted;134;56;7184;11970;8768;0
SVCSlidingWeighted;996;591;52603;89550;64004;0
SVCSlidingWeighted;396;273;20993;35550;25425;0
SVCSlidingWeighted;172;104;9091;15390;11031;0
SVCSlidingWeighted;217;132;11610;19440;14086;0
SVCSlidingWeighted;836;487;43999;75150;53608;0
SVCSlidingWeighted;914;515;48085;82170;58627;0
SVCSlidingWeighted;34;15;1957;2970;2339;0
SVCSlidingWeighted;605;321;31756;54360;38667;0
SVCSlidingWeighted;1040;606;54250;93510;66162;0
SVCSlidingWeighted;679;359;35659;61020;43392;0
SVCSlidingWeighted;238;127;12768;21330;15486;0
SVCSlidingWeighted;859;506;45123;77220;54975;0
SVCSlidingWeighted;1467;862;76534;131940;93340;0
SVCBestWeighted;181;1557;9670;16200;12730;180
SVCBestWeighted;52;460;3093;4590;3960;51
SVCBestWeighted;6;56;482;450;567;5
SVCBestWeighted;19;135;1209;1620;1515;18
SVCBestWeighted;30;275;1901;2610;2394;29
SVCBestWeighted;44;364;2535;3870;3266;43
SVCBestWeighted;133;1109;7277;11880;9521;132
SVCBestWeighted;202;1669;10734;18090;14151;201
SVCBestWeighted;264;2296;14248;23670;18719;263
SVCBestWeighted;131;1099;7162;11700;9372;130
SVCBestWeighted;27;166;1603;2340;2045;26
SVCBestWeighted;56;459;3234;4950;4169;55
SVCBestWeighted;11;82;741;900;911;10
SVCBestWeighted;72;612;4113;6390;5320;71
SVCBestWeighted;36;286;2150;3150;2745;35
SVCBestWeighted;276;2450;14820;24750;19495;275
SVCBestWeighted;95;814;5349;8460;6947;94
SVCBestWeighted;174;1477;9316;15570;12257;173
SVCBestWeighted;153;1300;8273;13680;10857;152
SVCBestWeighted;34;324;2127;2970;2688;33
SVCBestWeighted;78;638;4283;6930;5592;77
SVCBestWeighted;146;1285;7918;13050;10383;145
SVCBestWeighted;455;3891;23883;40860;31601;454
SVCBestWeighted;17;127;1084;1440;1356;16
SVCBestWeighted;354;3081;19049;31770;25050;353
SVCBestWeighted;76;627;4075;6750;5350;75
SVCBestWeighted;74;642;4049;6570;5290;73
SVCBestWeighted;122;1113;6775;10890;8832;121
SVCBestWeighted;144;1250;7812;12870;10243;143
SVCBestWeighted;26;225;1576;2250;2001;25
SVCBestWeighted;650;5531;33894;58410;44927;649
SVCBestWeighted;5;25;364;360;432;4
SVCBestWeighted;210;1854;11128;18810;14681;209
SVCBestWeighted;85;704;4657;7560;6085;84
SVCBestWeighted;63;542;3554;5580;4608;62
SVCBestWeighted;245;2058;13122;21960;17270;244
SVCBestWeighted;390;3265;20555;35010;27168;389
SVCBestWeighted;18;168;1147;1530;1436;17
SVCBestWeighted;97;865;5480;8640;7112;96
SVCBestWeighted;135;1203;7367;12060;9645;134
SVCBestWeighted;44;354;2510;3870;3241;43
SVCBestWeighted;11;68;759;900;929;10
SVCBestWeighted;129;1113;7044;11520;9220;128
SVCBestWeighted;49;444;2882;4320;3698;48
SVCBestWeighted;65;535;3524;5760;4612;64
SVCBestWeighted;291;2559;15689;26100;20619;290
SVCBestWeighted;15;134;977;1260;1215;14
SVCBestWeighted;23;200;1360;1980;1734;22
SVCBestWeighted;8;65;531;630;650;7
SVCBestWeighted;90;718;5044;8010;6557;89
SVCBestWeighted;34;313;2078;2970;2639;33
SVCBestWeighted;317;2670;16967;28440;22339;316
SVCBestWeighted;45;366;2557;3960;3305;44
SVCBestWeighted;150;1247;8056;13410;10589;149
SVCBestWeighted;179;1603;9586;16020;12612;178
SVCBestWeighted;334;2912;17649;29970;23310;333
SVCBestWeighted;104;911;5832;9270;7583;103
SVCBestWeighted;147;1222;7861;13140;10343;146
SVCBestWeighted;192;1619;10184;17190;13431;191
SVCBestWeighted;21;138;1298;1800;1638;20
SVCBestWeighted;81;658;4438;7200;5798;80
SVCBestWeighted;149;1238;7983;13320;10499;148
SVCBestWeighted;279;2403;14929;25020;19655;278
SVCBestWeighted;361;3145;19164;32400;25284;360
SVCBestWeighted;8;70;604;630;723;7
SVCBestWeighted;41;340;2372;3600;3052;40
SVCBestWeighted;23;168;1385;1980;1759;22
SVCBestWeighted;51;467;2974;4500;3824;50
SVCBestWeighted;114;976;6260;10170;8181;113
SVCBestWeighted;122;1026;6714;10890;8771;121
SVCBestWeighted;216;1855;11476;19350;15131;215
SVCBestWeighted;80;652;4441;7110;5784;79
SVCBestWeighted;45;350;2510;3960;3258;44
SVCBestWeighted;188;1658;10051;16830;13230;187
SVCBestWeighted;102;812;5521;9090;7238;101
SVCBestWeighted;229;1931;12155;20520;16031;228
SVCBestWeighted;67;566;3755;5940;4877;66
SVCBestWeighted;25;198;1563;2160;1971;24
SVCBestWeighted;163;1345;8556;14580;11310;162
SVCBestWeighted;11;89;703;900;873;10
SVCBestWeighted;143;1255;7760;12780;10174;142
SVCBestWeighted;133;1048;6880;11880;9124;132
SVCBestWeighted;32;269;1857;2790;2384;31
SVCBestWeighted;196;1680;10576;17550;13891;195
SVCBestWeighted;213;1884;11400;19080;15004;212
SVCBestWeighted;44;344;2486;3870;3217;43
SVCBestWeighted;132;1123;7171;11790;9398;131
SVCBestWeighted;88;789;4879;7830;6358;87
SVCBestWeighted;286;2542;15344;25650;20189;285
SVCBestWeighted;15;114;912;1260;1150;14
SVCBestWeighted;107;955;5896;9540;7698;106
SVCBestWeighted;25;223;1596;2160;2004;24
SVCBestWeighted;9;63;610;720;746;8
SVCBestWeighted;130;1179;7226;11610;9419;129
SVCBestWeighted;137;1143;7480;12240;9792;136
SVCBestWeighted;43;318;2421;3780;3135;42
SVCBestWeighted;131;1161;7304;11700;9514;130
SVCBestWeighted;259;2186;13668;23220;18054;258
SVCBestWeighted;20;182;1383;1710;1706;19
SVCBestWeighted;61;470;3321;5400;4341;60
SVCBestWeighted;24;179;1465;2070;1856;23
SVCBestWeighted;38;315;2211;3330;2840;37
SVCBestWeighted;462;4121;24743;41490;32580;461
SVCBestWeighted;22;189;1379;1890;1736;21
SVCBestWeighted;87;689;4751;7740;6213;86
SVCBestWeighted;38;299;2223;3330;2852;37
SVCBestWeighted;59;494;3331;5220;4317;58
SVCBestWeighted;144;1210;7689;12870;10120;143
SVCBestWeighted;130;1076;6793;11610;8986;129
