method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCCVBestSlidingWeighted;5;14;491;200;529;4
SVCCVBestSlidingWeighted;116;1418;18611;5750;16395;115
SVCCVBestSlidingWeighted;55;720;8740;2700;7740;54
SVCCVBestSlidingWeighted;5;16;508;200;543;4
SVCCVBestSlidingWeighted;46;498;6901;2250;6281;45
SVCCVBestSlidingWeighted;150;1848;24148;7450;21203;149
SVCCVBestSlidingWeighted;6;41;690;250;721;5
SVCCVBestSlidingWeighted;83;1009;13162;4100;11681;82
SVCCVBestSlidingWeighted;25;303;3893;1200;3503;24
SVCCVBestSlidingWeighted;101;1230;16159;5000;14253;100
SVCCVBestSlidingWeighted;74;936;11843;3650;10449;73
SVCCVBestSlidingWeighted;70;893;11250;3450;9937;69
SVCCVBestSlidingWeighted;196;2450;31395;9750;27723;195
SVCCVBestSlidingWeighted;52;618;8032;2550;7215;51
SVCCVBestSlidingWeighted;88;1089;13889;4350;12364;87
SVCCVBestSlidingWeighted;16;147;2271;750;2123;15
SVCCVBestSlidingWeighted;48;525;7371;2350;6651;47
SVCCVBestSlidingWeighted;103;1333;16756;5100;14673;102
SVCCVBestSlidingWeighted;7;34;768;300;793;6
SVCCVBestSlidingWeighted;188;2335;30100;9350;26562;187
SVCCVBestSlidingWeighted;18;207;2639;850;2476;17
SVCCVBestSlidingWeighted;18;176;2504;850;2338;17
SVCCVBestSlidingWeighted;43;529;6748;2100;5979;42
SVCCVBestSlidingWeighted;22;235;3237;1050;2961;21
SVCCVBestSlidingWeighted;73;850;11533;3600;10226;72
SVCCVBestSlidingWeighted;79;967;12466;3900;11042;78
SVCCVBestSlidingWeighted;31;340;4587;1500;4220;30
SVCCVBestSlidingWeighted;156;1960;25038;7750;22110;155
SVCCVBestSlidingWeighted;17;161;2390;800;2255;16
SVCCVBestSlidingWeighted;26;316;4055;1250;3640;25
SVCCVBestSlidingWeighted;50;519;7542;2450;6813;49
SVCCVBestSlidingWeighted;128;1587;20500;6350;18111;127
SVCCVBestSlidingWeighted;80;969;12578;3950;11215;79
SVCCVBestSlidingWeighted;42;532;6716;2050;5894;41
